ds,y
1781090903.3861065,2962
1781090903.3889601,1514
1781090903.3954692,2962
1781090903.4082024,66
1781090903.4215443,2962
1781090903.421625,66
1781090903.4560075,66
1781090903.456172,2962
1781090903.4735048,1514
1781090903.4825904,2962
1781090903.4827285,66
1781090903.5004568,2962
1781090903.5005543,66
1781090903.516273,66
1781090903.5163326,2962
1781090903.5506918,2962
1781090903.550785,66
1781090903.5677826,66
1781090903.567904,2962
1781090903.5682223,2962
1781090903.5743306,66
1781090903.574606,74
1781090903.5866568,52
1781090903.5912545,74
1781090903.591272,66
1781090903.5918107,2962
1781090903.5938692,66
1781090903.5984962,2962
1781090903.605495,66
1781090903.6089873,66
1781090903.612098,2962
1781090903.6209228,2962
1781090903.624742,2962
1781090903.6366477,66
1781090903.6375923,2962
1781090903.6395993,74
1781090903.6402867,2962
1781090903.6501606,66
1781090903.6514933,66
1781090903.6515405,2962
1781090903.658186,66
1781090903.663998,66
1781090903.6640115,74
1781090903.6658008,66
1781090903.6658022,2962
1781090903.6749873,66
1781090903.6749904,2962
1781090903.6803474,2962
1781090903.6908627,66
1781090903.6908786,2962
1781090903.6910453,1514
1781090903.7108467,2962
1781090903.711027,66
1781090903.7172031,66
1781090903.7174475,2962
1781090903.7175314,66
1781090903.7176378,1514
1781090903.7261958,1514
1781090903.731428,66
1781090903.731429,66
1781090903.7314305,2962
1781090903.733204,66
1781090903.734977,66
1781090903.734981,2962
1781090903.7448282,66
1781090903.7448294,66
1781090903.7448304,2962
1781090903.746702,66
1781090903.7537515,2962
1781090903.7583756,2962
1781090903.7707171,66
1781090903.771322,2962
1781090903.7825773,66
1781090903.7842731,66
1781090903.784534,1514
1781090903.7917864,2962
1781090903.796454,66
1781090903.804958,66
1781090903.8049614,66
1781090903.806125,66
1781090903.8061283,2962
1781090903.806145,2962
1781090903.813514,66
1781090903.8175447,66
1781090903.8180318,2962
1781090903.8232534,2962
1781090903.8296597,66
1781090903.8321316,66
1781090903.8322284,2962
1781090903.8448012,2962
1781090903.8575306,66
1781090903.8577626,66
1781090903.8577573,2962
1781090903.8580976,2962
1781090903.867484,66
1781090903.8681285,66
1781090903.8714695,66
1781090903.8714747,2962
1781090903.8753338,2962
1781090903.881603,66
1781090903.8879266,2962
1781090903.8981287,2962
1781090903.9096425,66
1781090903.9105842,66
1781090903.9111238,2962
1781090903.924256,1514
1781090903.927017,2962
1781090903.9310737,2962
1781090903.9500794,66
1781090903.9501746,66
1781090903.9501798,66
1781090903.9501815,2962
1781090903.9501197,2962
1781090903.9604352,2962
1781090903.9606006,66
1781090903.9617286,66
1781090903.9705815,2962
1781090903.9818082,2962
1781090903.9834208,66
1781090903.9840312,2962
1781090903.9920652,66
1781090903.997388,66
1781090903.9973748,66
1781090903.9973764,2962
1781090904.0126574,66
1781090904.0123694,2962
1781090904.0152242,2962
1781090904.0234973,2962
1781090904.0332725,66
1781090904.0332758,1514
1781090904.0332775,66
1781090904.0375698,66
1781090904.0375724,2962
1781090904.0411344,2962
1781090904.047805,66
1781090904.0501113,66
1781090904.0501127,2962
1781090904.0647569,66
1781090904.0647755,2962
1781090904.085195,66
1781090904.0853872,1514
1781090904.0853918,2962
1781090904.0869083,66
1781090904.0951781,2962
1781090904.1053872,2962
1781090904.5021904,66
1781090904.5015182,66
1781090904.5022063,2962
1781090904.5020669,2962
1781090904.511878,66
1781090904.5117486,2962
1781090904.511891,66
1781090904.5118926,66
1781090904.5151095,66
1781090904.521788,66
1781090904.5217893,2962
1781090904.5323174,2962
1781090904.5350685,2962
1781090904.5436034,66
1781090904.545639,66
1781090904.5483146,66
1781090904.548316,2962
1781090904.5636501,2962
1781090904.5637596,2962
1781090904.5739894,66
1781090904.5752003,66
1781090904.5752013,2962
1781090904.5848467,66
1781090904.58488,2962
1781090904.5888805,2962
1781090904.5921366,66
1781090904.6055226,66
1781090904.6054516,66
1781090904.6054707,2962
1781090904.6184106,2962
1781090904.626843,66
1781090904.6273706,66
1781090904.6280696,1514
1781090904.637126,2962
1781090904.6370895,2962
1781090904.6475933,2962
1781090904.658275,1514
1781090904.6582768,66
1781090904.660719,2962
1781090904.6607375,66
1781090904.6607385,2962
1781090904.671718,66
1781090904.6743689,66
1781090904.674373,2962
1781090904.6758094,66
1781090904.6898844,2962
1781090904.6944873,66
1781090904.6944914,66
1781090904.6960049,2962
1781090904.7015495,2962
1781090904.7053213,66
1781090904.7217422,2962
1781090904.7216957,66
1781090904.7218251,66
1781090904.7218502,1514
1781090904.7222395,2962
1781090904.7293313,66
1781090904.730874,66
1781090904.7320719,66
1781090904.7357218,2962
1781090904.753237,66
1781090904.752881,2962
1781090904.7532446,2962
1781090904.7601316,66
1781090904.7614822,2962
1781090904.7657778,2962
1781090904.7738862,66
1781090904.7757123,66
1781090904.775714,1514
1781090904.7842636,2962
1781090904.7877223,66
1781090904.7942343,66
1781090904.795196,66
1781090904.795197,2962
1781090904.8086903,2962
1781090904.8168333,2962
1781090904.8215268,2962
1781090904.8237138,66
1781090904.8372505,66
1781090904.8373744,2962
1781090904.837279,2962
1781090904.8487585,66
1781090904.8501425,66
1781090904.8501744,2266
1781090904.852605,66
1781090904.8526368,66
1781090904.8527865,66
1781090904.853257,1514
1781090904.8590736,2962
1781090904.8618448,2962
1781090904.8719497,66
1781090904.8719676,66
1781090904.8737628,66
1781090904.8790686,66
1781090904.8790839,2962
1781090904.879092,66
1781090904.911707,2962
1781090904.9185627,2962
1781090904.9309406,66
1781090904.9413073,2962
1781090904.9413257,66
1781090904.9496164,2962
1781090904.9496512,66
1781090904.972911,66
1781090904.972953,2962
1781090904.9799206,2962
1781090904.9870486,66
1781090904.9939692,2962
1781090905.002447,2962
1781090905.014663,2962
1781090905.014727,66
1781090905.0255227,2962
1781090905.025486,66
1781090905.025504,2962
1781090905.033902,66
1781090905.035686,66
1781090905.0356982,2962
1781090905.036479,66
1781090905.0365038,66
1781090905.0563548,2962
1781090905.056569,66
1781090905.05659,2962
1781090905.0630713,2962
1781090905.0637305,66
1781090905.071862,1514
1781090905.0765903,2962
1781090905.0872917,2962
1781090905.0892177,66
1781090905.0892193,2962
1781090905.097508,66
1781090905.097512,66
1781090905.0991278,66
1781090905.10281,66
1781090905.10282,2962
1781090905.1183572,2962
1781090905.1183095,66
1781090905.1183279,2962
1781090905.1251383,66
1781090905.1302626,2962
1781090905.1338737,66
1781090905.1507623,66
1781090905.1507888,2962
1781090905.1510081,66
1781090905.1576724,2962
1781090905.167989,66
1781090905.1679943,2962
1781090905.1709218,2962
1781090905.1813028,66
1781090905.1840641,66
1781090905.1840663,2962
1781090905.1852012,2962
1781090905.2019072,66
1781090905.201922,2962
1781090905.202384,2962
1781090905.2092733,66
1781090905.211309,66
1781090905.2113168,2962
1781090905.233224,66
1781090905.233253,2962
1781090905.2413163,66
1781090905.2416046,2962
1781090905.2457242,66
1781090905.2516034,66
1781090905.2545412,2962
1781090905.265216,2962
1781090905.266998,2962
1781090905.2725997,66
1781090905.27939,66
1781090905.2794027,1514
1781090905.2809129,2962
1781090905.2869453,2962
1781090905.2936082,66
1781090905.2973616,66
1781090905.3066316,66
1781090905.3066478,2962
1781090905.3134181,2962
1781090905.315387,66
1781090905.3162475,1514
1781090905.327696,2962
1781090905.3273034,2962
1781090905.334384,66
1781090905.339487,66
1781090905.341618,2962
1781090905.3420124,66
1781090905.3484619,66
1781090905.3484848,2962
1781090905.3557713,2962
1781090905.3697896,66
1781090905.3696358,2962
1781090905.3698475,66
1781090905.3768985,66
1781090905.3818665,2962
1781090905.383862,66
1781090905.4016366,2962
1781090905.4015894,2962
1781090905.409769,2962
1781090905.411161,2266
1781090905.4217367,66
1781090905.4217575,66
1781090905.4246855,66
1781090905.424866,2962
1781090905.4249108,66
1781090905.435445,2962
1781090905.439288,66
1781090905.4980643,2962
1781090905.5149586,66
1781090905.5149856,66
1781090905.5150046,2962
1781090905.5188634,66
1781090905.5214534,2962
1781090905.5340016,66
1781090905.5346136,2962
1781090905.5353801,66
1781090905.547748,2962
1781090905.5673897,66
1781090905.567544,2962
1781090905.5747814,66
1781090905.5748014,2962
1781090905.5850692,66
1781090905.5873125,2962
1781090905.594566,66
1781090905.6006172,2962
1781090905.6132352,66
1781090905.6132538,1514
1781090905.6207335,2962
1781090906.502569,52
1781090906.5034668,2962
1781090906.508499,66
1781090906.5118353,70
1781090906.5223813,66
1781090906.5292354,1514
1781090906.5306447,66
1781090906.530652,2962
1781090906.5391047,66
1781090906.539136,66
1781090906.549653,2962
1781090906.5580528,2962
1781090906.558767,66
1781090906.5722718,78
1781090906.5722864,1514
1781090906.5809333,2962
1781090906.5890818,66
1781090906.5891113,2962
1781090906.6030345,66
1781090906.6030583,2962
1781090906.614578,66
1781090906.6156187,2962
1781090906.6550925,66
1781090906.6551127,66
1781090906.6551492,66
1781090906.655139,2962
1781090906.6651895,2962
1781090906.6653159,66
1781090906.6749434,2962
1781090906.6987529,66
1781090906.699074,2962
1781090906.7068396,66
1781090906.706871,2962
1781090906.71783,66
1781090906.720148,2962
1781090906.727471,66
1781090906.7322805,2962
1781090906.7601933,66
1781090906.7602134,2962
1781090906.7673483,2962
1781090906.7756956,66
1781090906.780614,66
1781090906.7806566,2962
1781090906.8103275,66
1781090906.8103466,2962
1781090906.8171237,66
1781090906.817138,2962
1781090906.829992,2962
1781090906.8338923,66
1781090906.837573,66
1781090906.8512485,1514
1781090906.8512702,2962
1781090906.8643596,2962
1781090906.8662257,66
1781090906.8734818,66
1781090906.8775682,2962
1781090906.8819122,2962
1781090906.893342,66
1781090906.8933446,2962
1781090906.893673,66
1781090906.8936777,2962
1781090906.9018497,66
1781090906.90186,66
1781090906.9043097,66
1781090906.9043124,2962
1781090906.9082787,2962
1781090906.9245179,66
1781090906.9282112,66
1781090906.9282234,2962
1781090906.9417026,66
1781090906.9417145,2962
1781090906.9425027,2962
1781090906.9485297,66
1781090907.5085242,2962
1781090907.5098758,2962
1781090907.5190187,66
1781090907.5191834,66
1781090907.5191846,66
1781090907.5191858,2962
1781090907.5193079,2962
1781090907.5283976,2962
1781090907.5302064,66
1781090907.5500293,2962
1781090907.552146,66
1781090907.5521502,2962
1781090907.5567102,66
1781090907.5567114,66
1781090907.5571878,2962
1781090907.5608747,66
1781090907.5608773,66
1781090907.5697122,2962
1781090907.5704632,2962
1781090907.5837834,66
1781090907.5862741,66
1781090907.5862942,2962
1781090907.6025066,66
1781090907.6025145,2962
1781090907.6039157,2962
1781090907.610097,2962
1781090907.6127622,66
1781090907.621322,66
1781090907.623166,2962
1781090907.6360068,66
1781090907.6364393,2962
1781090907.6469176,2962
1781090907.6495168,66
1781090907.6645207,66
1781090907.6645448,66
1781090907.6645582,2962
1781090907.6648479,2962
1781090907.671324,2962
1781090907.6750534,66
1781090907.684376,66
1781090907.684377,1514
1781090907.68884,66
1781090907.6909688,2962
1781090907.699519,66
1781090907.7058182,2962
1781090907.7058046,2962
1781090907.7168248,66
1781090907.7173016,2962
1781090907.7172894,2962
1781090907.7262487,66
1781090907.8106093,66
1781090907.8106723,66
1781090907.8106828,66
1781090907.8106833,2962
1781090907.8172004,66
1781090907.8178308,2962
1781090907.820211,2962
1781090907.830956,66
1781090907.8309646,2962
1781090907.8318474,66
1781090907.8372767,2962
1781090907.844349,2962
1781090907.851446,66
1781090907.857201,2962
1781090907.8722482,66
1781090907.8722527,2962
1781090907.8722773,66
1781090907.8722782,2962
1781090907.8791819,66
1781090907.8843122,66
1781090907.8843217,2962
1781090907.8872283,66
1781090907.8893533,66
1781090907.9044406,2962
1781090907.9045122,66
1781090907.9069438,2962
1781090907.9115114,2962
1781090907.9238977,2962
1781090907.935248,66
1781090907.9370036,66
1781090907.9370172,2962
1781090907.9410028,2962
1781090907.9476302,66
1781090907.9561234,2962
1781090907.9582546,66
1781090907.9588807,2962
1781090907.963568,66
1781090907.9635694,2962
1781090907.9706306,66
1781090907.987487,2962
1781090907.992899,66
1781090907.9933233,66
1781090907.9933252,2962
1781090907.9939256,66
1781090907.9944494,2962
1781090908.0001388,66
1781090908.0079687,66
1781090908.0079787,2962
1781090908.018602,1514
1781090908.0186083,66
1781090908.0202913,2962
1781090908.0206006,2962
1781090908.0331905,66
1781090908.0379808,66
1781090908.0379827,2962
1781090908.0380907,2962
1781090908.0452454,66
1781090908.0475276,66
1781090908.047529,2962
1781090908.0540447,66
1781090908.060918,66
1781090908.0609193,1514
1781090908.0704978,2962
1781090908.0714805,66
1781090908.0808249,2962
1781090908.0921178,2962
1781090908.0950868,2962
1781090908.1057107,66
1781090908.1071155,2962
1781090908.1070256,66
1781090908.1071377,2962
1781090908.1137834,66
1781090908.1143448,66
1781090908.1231248,2962
1781090908.133416,66
1781090908.1342547,66
1781090908.1342683,2962
1781090908.1437814,66
1781090908.143786,2962
1781090908.1469786,2962
1781090908.1608245,66
1781090908.1601195,2962
1781090908.1608412,2962
1781090908.1751945,66
1781090908.1752145,66
1781090908.1752293,66
1781090908.1752534,2962
1781090908.1770895,66
1781090908.1821642,66
1781090908.1827111,66
1781090908.187011,2962
1781090908.1965134,2962
1781090908.203887,2962
1781090908.5040429,2962
1781090908.5043113,66
1781090909.5078259,66
1781090909.5079296,70
1781090909.5137146,2962
1781090909.5144405,2962
1781090910.4942074,66
1781090910.4941726,2962
1781090910.4997954,66
1781090910.5082107,66
1781090910.5093591,66
1781090910.5091987,1514
1781090910.5091999,2962
1781090910.5095832,2962
1781090910.522256,2962
1781090910.525208,66
1781090910.525217,1514
1781090910.528044,78
1781090910.5289135,66
1781090910.5377324,2962
1781090910.537462,2962
1781090910.5442803,66
1781090910.5493948,66
1781090910.5494053,2962
1781090910.5514102,52
1781090910.559992,66
1781090910.5616467,2962
1781090910.5616782,78
1781090911.4946113,2962
1781090911.496496,66
1781090911.5015693,66
1781090911.5016005,2962
1781090911.5126374,66
1781090911.522642,66
1781090911.522694,2962
1781090911.5258832,66
1781090911.529686,2962
1781090911.5301218,2962
1781090911.5426888,2962
1781090911.5472386,2962
1781090911.553578,66
1781090911.5557652,66
1781090911.55578,66
1781090911.5563176,2962
1781090911.564625,66
1781090911.5680032,66
1781090911.5696406,2962
1781090911.5814857,66
1781090911.582648,66
1781090911.5826387,2962
1781090911.582712,2962
1781090911.5956059,2962
1781090911.599442,2962
1781090911.608641,66
1781090911.6090047,66
1781090911.6171079,66
1781090911.6171334,2962
1781090911.623235,66
1781090911.6234815,2962
1781090911.6342056,52
1781090911.6354287,74
1781090911.6357846,66
1781090911.6357863,2962
1781090911.6370518,2962
1781090911.6496737,1514
1781090911.6517973,66
1781090911.6523929,1514
1781090911.6578987,2962
1781090911.6618686,2962
1781090911.6690981,66
1781090911.67,74
1781090911.670001,66
1781090911.670002,2962
1781090911.6726313,66
1781090911.683333,66
1781090911.683334,66
1781090911.6838248,2962
1781090911.6861875,66
1781090911.6989474,66
1781090911.698914,2962
1781090911.699042,2962
1781090911.710114,2962
1781090911.7134967,66
1781090911.730152,66
1781090911.730333,2962
1781090911.7302804,2962
1781090911.740239,66
1781090911.740313,2962
1781090911.7534986,66
1781090911.7525861,66
1781090911.7535226,66
1781090911.7534854,2962
1781090911.7536757,66
1781090911.7537115,1514
1781090911.7542496,1514
1781090911.7624602,66
1781090911.763469,66
1781090911.7634702,66
1781090911.7639327,2962
1781090911.7656488,2962
1781090911.7747452,66
1781090911.777079,66
1781090911.7776833,2962
1781090911.7831197,66
1781090911.7920616,2962
1781090911.8027792,2962
1781090911.8037152,2962
1781090911.8112803,66
1781090911.823061,2962
1781090911.8232872,2962
1781090911.832576,66
1781090911.832577,2962
1781090911.843715,66
1781090911.8437166,2962
1781090911.8439333,66
1781090911.8445394,66
1781090911.8519065,2962
1781090911.8592672,2962
1781090911.866673,66
1781090911.8691878,66
1781090911.8691912,2962
1781090911.8713577,66
1781090911.8713589,2962
1781090911.8804293,66
1781090911.883573,2962
1781090911.8877745,66
1781090911.897192,2962
1781090911.904115,2962
1781090911.909546,66
1781090911.9098272,2962
1781090911.9168892,66
1781090911.9226768,2962
1781090911.9228854,66
1781090911.9265318,2962
1781090911.9291682,66
1781090911.935796,66
1781090911.938146,2962
1781090911.9384089,66
1781090911.9416835,2962
1781090911.9497147,66
1781090911.9497173,2962
1781090911.9498441,66
1781090911.963107,2962
1781090911.9730287,66
1781090911.973361,2962
1781090911.976111,2962
1781090911.989586,66
1781090911.9895952,1514
1781090911.9938679,66
1781090911.9941578,66
1781090911.998232,2962
1781090912.0078533,2962
1781090912.009296,66
1781090912.0097296,2962
1781090912.0141168,66
1781090912.0233448,66
1781090912.0233462,2962
1781090912.025201,66
1781090912.025456,66
1781090912.0273306,2962
1781090912.0339897,66
1781090912.03662,2962
1781090912.0405223,66
1781090912.0491493,66
1781090912.0496724,2962
1781090912.0612555,66
1781090912.061318,818
1781090912.0715375,2962
1781090912.071651,66
1781090912.4960835,2962
1781090912.4970317,2962
1781090912.5027676,2962
1781090912.5035856,66
1781090912.5048816,2962
1781090912.5158777,66
1781090912.5158794,66
1781090912.516808,2962
1781090912.5265908,66
1781090912.5274045,66
1781090912.5293586,66
1781090912.5300608,2962
1781090912.5324903,66
1781090912.5432172,2962
1781090912.548786,66
1781090912.5487924,2962
1781090912.5569463,66
1781090912.5569527,1514
1781090912.5625007,2962
1781090912.5757196,2962
1781090912.5841587,66
1781090912.5841618,66
1781090912.5841634,1514
1781090912.589827,66
1781090912.589844,2962
1781090912.5932372,2962
1781090912.6004016,66
1781090912.602428,2962
1781090912.609771,66
1781090912.6152332,66
1781090912.6153507,66
1781090912.6157703,2962
1781090912.6292288,2962
1781090912.6365871,66
1781090912.6452138,74
1781090912.645216,2962
1781090913.4974134,2962
1781090913.4982674,2962
1781090913.504749,66
1781090913.5047946,66
1781090913.5048065,2962
1781090913.5069113,2962
1781090913.5312884,66
1781090913.5317078,66
1781090913.531355,2962
1781090913.53188,66
1781090913.531881,66
1781090913.5318832,2962
1781090913.5388687,66
1781090913.5388625,66
1781090913.5389092,2962
1781090913.5517766,2962
1781090914.4932806,74
1781090914.4961019,2962
1781090914.4962027,66
1781090914.496221,2962
1781090914.503426,66
1781090914.5034394,66
1781090914.5034416,74
1781090914.5034292,2962
1781090914.5163422,2962
1781090914.5166178,66
1781090914.5191677,66
1781090914.520053,2962
1781090914.529351,66
1781090914.5299792,2962
1781090914.5309424,74
1781090914.5375125,66
1781090914.5376573,66
1781090914.537796,52
1781090914.5407553,2962
1781090914.5441732,2962
1781090914.5549803,66
1781090914.5563986,1514
1781090914.5564325,1514
1781090914.5584888,66
1781090914.5632253,66
1781090914.5632322,66
1781090914.563233,66
1781090914.563234,2962
1781090914.570586,2962
1781090914.576793,66
1781090914.5768113,66
1781090914.5768127,2962
1781090914.6352565,2962
1781090914.6356778,66
1781090914.6360488,66
1781090914.6442506,2962
1781090914.6445808,2962
1781090914.6546993,66
1781090914.6550982,2962
1781090914.6638484,66
1781090914.6638868,66
1781090914.6638904,2962
1781090914.667857,66
1781090914.668862,2962
1781090914.6763363,66
1781090914.6814249,66
1781090914.6814263,66
1781090914.6850228,66
1781090914.6850393,2962
1781090914.69831,2962
1781090914.6983693,66
1781090914.6995473,2962
1781090914.7073436,66
1781090914.724394,2962
1781090914.7273512,66
1781090914.7310772,2962
1781090914.7319882,2962
1781090914.7424142,66
1781090914.7442744,2962
1781090914.7580333,66
1781090914.758748,2962
1781090914.7674139,66
1781090914.7681334,2962
1781090914.7705777,66
1781090914.77058,1514
1781090914.7809157,2962
1781090914.7839544,66
1781090914.7971208,66
1781090914.7971451,2962
1781090914.801946,66
1781090914.802252,2962
1781090914.8117216,66
1781090914.8181865,2962
1781090914.8202286,1514
1781090914.8225114,66
1781090914.822944,66
1781090914.8287134,2962
1781090914.8287315,66
1781090914.855037,66
1781090914.855054,2962
1781090914.8853784,2962
1781090914.885621,2962
1781090914.9067378,66
1781090914.906733,2962
1781090914.9132922,66
1781090914.9132938,2962
1781090914.915306,2962
1781090914.9272983,2962
1781090914.928424,66
1781090914.9378538,66
1781090914.9404652,66
1781090914.9425037,66
1781090914.9425232,2962
1781090914.949802,66
1781090914.9567437,66
1781090914.9567623,1514
1781090914.9596317,2962
1781090914.9678235,2962
1781090914.9734101,66
1781090915.4967642,66
1781090915.4967754,2962
1781090915.503107,2962
1781090915.504478,2962
1781090915.5242,2962
1781090915.5248525,66
1781090915.5248547,66
1781090915.5347314,66
1781090915.5347326,2962
1781090915.5459,66
1781090915.5459313,2962
1781090915.5460498,66
1781090915.5665562,2962
1781090915.577238,66
1781090915.5772412,66
1781090915.5775757,2962
1781090915.5809495,66
1781090915.5872736,2962
1781090915.5981314,2962
1781090915.5996523,2962
1781090915.6294794,66
1781090915.6297643,66
1781090915.6297843,2962
1781090915.6367269,2962
1781090915.6380422,1514
1781090915.6462395,2962
1781090915.6505473,66
1781090915.6505668,66
1781090915.660734,66
1781090915.6636581,66
1781090915.6818845,66
1781090915.681915,2962
1781090915.6825836,2962
1781090915.6906137,66
1781090915.6906176,1514
1781090915.6906643,66
1781090915.6906672,66
1781090915.696171,2962
1781090915.7083113,2962
1781090915.7229316,2962
1781090915.723172,66
1781090915.723468,66
1781090915.733782,2962
1781090915.7347932,2962
1781090915.7479196,66
1781090915.7545257,66
1781090915.7607567,66
1781090915.7607782,2962
1781090915.7861295,66
1781090915.7861836,66
1781090915.7862043,2962
1781090915.7862597,2962
1781090915.7925217,66
1781090915.8068779,66
1781090915.8068922,2962
1781090915.8204422,2962
1781090915.8204505,66
1781090915.827717,2962
1781090915.834601,2962
1781090915.8347836,66
1781090915.8489022,2962
1781090915.8565772,2962
1781090915.8606095,66
1781090915.8631744,66
1781090915.863189,1514
1781090915.8673325,2962
1781090915.8903694,66
1781090915.8903847,2962
1781090915.898941,66
1781090915.8989444,2962
1781090915.8989744,66
1781090915.9113338,66
1781090915.9114707,2962
1781090915.9253478,66
1781090915.9331312,66
1781090915.9331462,2962
1781090915.9339056,1514
1781090915.939998,66
1781090915.9425862,2962
1781090915.942602,66
1781090915.948941,66
1781090915.9491482,2962
1781090915.9601617,66
1781090915.9601834,2962
1781090915.9941382,2962
1781090915.9941576,66
1781090916.005725,66
1781090916.0058134,2962
1781090916.0162215,66
1781090916.0162234,66
1781090916.0162253,2962
1781090916.016242,2962
1781090916.0233011,66
1781090916.0266097,66
1781090916.0266738,2962
1781090916.1501305,66
1781090916.1501427,1514
1781090916.1501462,2962
1781090916.1652405,66
1781090916.1652591,2962
1781090916.1692138,2962
1781090916.1829326,66
1781090916.187237,66
1781090916.1876311,1514
1781090916.187636,2962
1781090916.1876485,2962
1781090916.2039714,66
1781090916.2039828,2962
1781090916.2040222,66
1781090916.2040246,66
1781090916.2144,2962
1781090916.5002484,2962
1781090916.5002959,66
1781090916.507019,66
1781090916.50717,2962
1781090916.5097723,2962
1781090916.5148106,66
1781090916.5262802,66
1781090916.5430434,66
1781090916.543084,2962
1781090916.557249,66
1781090916.5574272,2962
1781090916.561917,1514
1781090916.5622265,52
1781090916.5651531,66
1781090916.5703728,2962
1781090916.570458,66
1781090916.5774894,66
1781090916.5775049,2962
1781090916.5913033,2962
1781090916.597739,2962
1781090916.6043737,2962
1781090916.6108532,66
1781090916.6109285,66
1781090916.6109438,2962
1781090916.6233995,66
1781090916.624611,2962
1781090916.6396573,66
1781090916.6396594,66
1781090916.647145,66
1781090916.647159,2962
1781090916.6571622,2962
1781090916.657173,66
1781090916.7053103,66
1781090916.7053626,66
1781090916.70537,2962
1781090916.723036,2962
1781090916.7230606,66
1781090916.7303972,66
1781090916.7305484,2962
1781090916.7369456,2962
1781090916.7526367,2962
1781090916.758093,2962
1781090916.7639365,66
1781090916.775918,66
1781090916.776005,66
1781090916.7760282,2962
1781090917.4941132,2962
1781090917.503702,66
1781090917.5037081,2962
1781090917.50373,66
1781090917.527974,66
1781090917.5280745,66
1781090917.5280867,2962
1781090917.5345929,2962
1781090917.534692,66
1781090917.5391097,2962
1781090917.5485895,2962
1781090917.569736,2962
1781090917.5731978,1514
1781090917.5775056,66
1781090917.5775068,66
1781090917.5910456,2962
1781090917.5911012,66
1781090917.7776353,2962
1781090917.7784781,66
1781090917.7784798,66
1781090917.7846708,2962
1781090917.7847733,66
1781090917.787012,66
1781090917.7870169,66
1781090917.7971246,2962
1781090917.8056498,2962
1781090917.8102615,2962
1781090917.8122444,66
1781090917.8232343,2962
1781090917.823264,66
1781090917.8236504,2962
1781090917.8368132,2962
1781090917.8418076,66
1781090917.8503358,66
1781090917.8503382,2962
1781090917.857628,66
1781090917.8581333,2962
1781090917.8636563,2962
1781090917.8653693,74
1781090917.8751838,66
1781090917.8751936,66
1781090917.875406,2962
1781090917.8768587,66
1781090917.876866,74
1781090917.8772233,66
1781090917.8829942,1514
1781090917.8844676,2962
1781090917.891739,66
1781090917.8966782,66
1781090917.8971467,2962
1781090917.910419,2962
1781090917.910605,66
1781090917.9167976,66
1781090917.9265862,2962
1781090917.9273565,2962
1781090917.9372087,2962
1781090917.9449012,66
1781090917.9496937,66
1781090917.9500206,2962
1781090917.961856,2962
1781090917.964587,66
1781090917.9723003,2962
1781090917.9750772,66
1781090917.9968297,66
1781090917.9970763,66
1781090917.9972708,66
1781090917.9973776,1514
1781090917.9973912,66
1781090917.9974065,1514
1781090917.9974108,66
1781090918.0042663,66
1781090918.00429,2962
1781090918.01294,2962
1781090918.0143511,2962
1781090918.021639,66
1781090918.0238647,66
1781090918.0239208,2962
1781090918.0325968,2962
1781090918.038193,66
1781090918.0415022,66
1781090918.0415154,2962
1781090918.0557635,66
1781090918.055788,2962
1781090918.0670986,2962
1781090918.0671365,66
1781090918.0698738,2962
1781090918.0774214,66
1781090918.097606,2962
1781090918.1102943,2962
1781090918.117744,2962
1781090918.1184418,66
1781090918.1193,66
1781090918.1264668,2962
1781090918.1302042,2962
1781090918.1440153,66
1781090918.144103,2962
1781090918.1441307,66
1781090918.151499,66
1781090918.1515424,2962
1781090918.161194,66
1781090918.1754386,66
1781090918.175465,2962
1781090918.178443,66
1781090918.178816,2962
1781090918.1817667,66
1781090918.1879086,66
1781090918.1879218,2962
1781090918.1963773,2962
1781090918.1964073,66
1781090918.2155426,66
1781090918.2155578,2962
1781090918.2268677,2962
1781090918.230294,66
1781090918.231302,66
1781090918.2322726,2962
1781090918.235187,2962
1781090918.2488046,2962
1781090918.2493556,2962
1781090918.257976,66
1781090918.2616017,66
1781090918.2616034,66
1781090918.2630835,2962
1781090918.2898943,66
1781090918.289925,66
1781090918.2899184,2962
1781090918.2965965,2962
1781090918.3006651,2962
1781090918.3095632,66
1781090918.3183107,2962
1781090918.3183322,66
1781090918.3240366,2962
1781090918.3278065,66
1781090918.3306773,2962
1781090918.3358233,66
1781090918.3358274,66
1781090918.3358302,2962
1781090918.351363,66
1781090918.3514075,2962
1781090918.3613923,66
1781090918.3614032,2962
1781090918.3717725,1514
1781090918.3739262,66
1781090918.3781734,2962
1781090918.3841348,66
1781090918.3880768,2962
1781090918.3911893,2962
1781090918.4041998,66
1781090918.4136815,66
1781090918.4137783,2962
1781090918.4179833,66
1781090918.420479,2962
1781090918.4223413,2962
1781090918.4314284,66
1781090918.4907708,66
1781090918.4908843,66
1781090918.4908617,2962
1781090918.9364488,2962
1781090918.9373376,2962
1781090918.943535,66
1781090918.9437091,2962
1781090918.9456813,66
1781090918.9463434,2962
1781090918.9570673,2962
1781090918.9573352,66
1781090918.9576802,66
1781090918.9694803,66
1781090918.969482,2962
1781090918.9817348,2962
1781090918.9831247,2962
1781090918.9992697,66
1781090918.999278,66
1781090918.9992428,66
1781090918.999966,2962
1781090919.017797,2962
1781090919.0178082,66
1781090919.024911,66
1781090919.0250504,2962
1781090919.032619,66
1781090919.0326293,66
1781090919.0326595,1514
1781090919.034203,1514
1781090919.034373,52
